,ts_code,symbol,name,fullname,market,exchange,list_status,list_date,delist_date
876,002429.SZ,2429,兆驰股份,深圳市兆驰股份有限公司,深圳A,SZSE,L,20100610,
877,002430.SZ,2430,杭氧股份,杭州制氧机集团股份有限公司,深圳A,SZSE,L,20100610,
878,002431.SZ,2431,棕榈股份,棕榈生态城镇发展股份有限公司,深圳A,SZSE,L,20100610,
879,002432.SZ,2432,九安医疗,天津九安医疗电子股份有限公司,深圳A,SZSE,L,20100610,
880,002433.SZ,2433,太安堂,广东太安堂药业股份有限公司,深圳A,SZSE,L,20100618,
881,002434.SZ,2434,万里扬,浙江万里扬股份有限公司,深圳A,SZSE,L,20100618,
882,002435.SZ,2435,长江健康,长江润发健康产业股份有限公司,深圳A,SZSE,L,20100618,
883,002436.SZ,2436,兴森科技,深圳市兴森快捷电路科技股份有限公司,深圳A,SZSE,L,20100618,
884,002437.SZ,2437,誉衡药业,哈尔滨誉衡药业股份有限公司,深圳A,SZSE,L,20100623,
885,002438.SZ,2438,江苏神通,江苏神通阀门股份有限公司,深圳A,SZSE,L,20100623,
886,002439.SZ,2439,启明星辰,启明星辰信息技术集团股份有限公司,深圳A,SZSE,L,20100623,
887,002440.SZ,2440,闰土股份,浙江闰土股份有限公司,深圳A,SZSE,L,20100706,
888,002441.SZ,2441,众业达,众业达电气股份有限公司,深圳A,SZSE,L,20100706,
889,002442.SZ,2442,龙星化工,龙星化工股份有限公司,深圳A,SZSE,L,20100706,
890,002443.SZ,2443,金洲管道,浙江金洲管道科技股份有限公司,深圳A,SZSE,L,20100706,
891,002444.SZ,2444,巨星科技,杭州巨星科技股份有限公司,深圳A,SZSE,L,20100713,
892,002445.SZ,2445,*ST中南,中南红文化集团股份有限公司,深圳A,SZSE,L,20100713,
893,002446.SZ,2446,盛路通信,广东盛路通信科技股份有限公司,深圳A,SZSE,L,20100713,
894,002447.SZ,2447,*ST晨鑫,大连晨鑫网络科技股份有限公司,深圳A,SZSE,L,20100713,
895,002448.SZ,2448,中原内配,中原内配集团股份有限公司,深圳A,SZSE,L,20100716,
896,002449.SZ,2449,国星光电,佛山市国星光电股份有限公司,深圳A,SZSE,L,20100716,
897,002451.SZ,2451,摩恩电气,上海摩恩电气股份有限公司,深圳A,SZSE,L,20100720,
898,002452.SZ,2452,长高集团,湖南长高高压开关集团股份公司,深圳A,SZSE,L,20100720,
899,002453.SZ,2453,华软科技,金陵华软科技股份有限公司,深圳A,SZSE,L,20100720,
900,002454.SZ,2454,松芝股份,上海加冷松芝汽车空调股份有限公司,深圳A,SZSE,L,20100720,
901,002455.SZ,2455,百川股份,江苏百川高科新材料股份有限公司,深圳A,SZSE,L,20100803,
902,002456.SZ,2456,欧菲光,欧菲光集团股份有限公司,深圳A,SZSE,L,20100803,
903,002457.SZ,2457,青龙管业,宁夏青龙管业集团股份有限公司,深圳A,SZSE,L,20100803,
904,002458.SZ,2458,益生股份,山东益生种畜禽股份有限公司,深圳A,SZSE,L,20100810,
905,002459.SZ,2459,晶澳科技,晶澳太阳能科技股份有限公司,深圳A,SZSE,L,20100810,
906,002460.SZ,2460,赣锋锂业,江西赣锋锂业股份有限公司,深圳A,SZSE,L,20100810,
907,002461.SZ,2461,珠江啤酒,广州珠江啤酒股份有限公司,深圳A,SZSE,L,20100818,
908,002462.SZ,2462,嘉事堂,嘉事堂药业股份有限公司,深圳A,SZSE,L,20100818,
909,002463.SZ,2463,沪电股份,沪士电子股份有限公司,深圳A,SZSE,L,20100818,
910,002464.SZ,2464,众应互联,众应互联科技股份有限公司,深圳A,SZSE,L,20100831,
911,002465.SZ,2465,海格通信,广州海格通信集团股份有限公司,深圳A,SZSE,L,20100831,
912,002466.SZ,2466,天齐锂业,天齐锂业股份有限公司,深圳A,SZSE,L,20100831,
913,002467.SZ,2467,二六三,二六三网络通信股份有限公司,深圳A,SZSE,L,20100908,
914,002468.SZ,2468,申通快递,申通快递股份有限公司,深圳A,SZSE,L,20100908,
915,002469.SZ,2469,三维工程,山东三维石化工程股份有限公司,深圳A,SZSE,L,20100908,
916,002470.SZ,2470,*ST金正,金正大生态工程集团股份有限公司,深圳A,SZSE,L,20100908,
917,002471.SZ,2471,中超控股,江苏中超控股股份有限公司,深圳A,SZSE,L,20100910,
918,002472.SZ,2472,双环传动,浙江双环传动机械股份有限公司,深圳A,SZSE,L,20100910,
919,002473.SZ,2473,ST圣莱,宁波圣莱达电器股份有限公司,深圳A,SZSE,L,20100910,
920,002474.SZ,2474,榕基软件,福建榕基软件股份有限公司,深圳A,SZSE,L,20100915,
921,002475.SZ,2475,立讯精密,立讯精密工业股份有限公司,深圳A,SZSE,L,20100915,
922,002476.SZ,2476,宝莫股份,山东宝莫生物化工股份有限公司,深圳A,SZSE,L,20100915,
923,002478.SZ,2478,常宝股份,江苏常宝钢管股份有限公司,深圳A,SZSE,L,20100921,
924,002479.SZ,2479,富春环保,浙江富春江环保热电股份有限公司,深圳A,SZSE,L,20100921,
925,002480.SZ,2480,新筑股份,成都市新筑路桥机械股份有限公司,深圳A,SZSE,L,20100921,
926,002481.SZ,2481,双塔食品,烟台双塔食品股份有限公司,深圳A,SZSE,L,20100921,
927,002482.SZ,2482,广田集团,深圳广田集团股份有限公司,深圳A,SZSE,L,20100929,
928,002483.SZ,2483,润邦股份,江苏润邦重工股份有限公司,深圳A,SZSE,L,20100929,
929,002484.SZ,2484,江海股份,南通江海电容器股份有限公司,深圳A,SZSE,L,20100929,
930,002485.SZ,2485,希努尔,希努尔男装股份有限公司,深圳A,SZSE,L,20101015,
931,002486.SZ,2486,嘉麟杰,上海嘉麟杰纺织品股份有限公司,深圳A,SZSE,L,20101015,
932,002487.SZ,2487,大金重工,辽宁大金重工股份有限公司,深圳A,SZSE,L,20101015,
933,002488.SZ,2488,金固股份,浙江金固股份有限公司,深圳A,SZSE,L,20101021,
934,002489.SZ,2489,浙江永强,浙江永强集团股份有限公司,深圳A,SZSE,L,20101021,
935,002490.SZ,2490,山东墨龙,山东墨龙石油机械股份有限公司,深圳A,SZSE,L,20101021,
936,002491.SZ,2491,通鼎互联,通鼎互联信息股份有限公司,深圳A,SZSE,L,20101021,
937,002492.SZ,2492,恒基达鑫,珠海恒基达鑫国际化工仓储股份有限公司,深圳A,SZSE,L,20101102,
938,002493.SZ,2493,荣盛石化,荣盛石化股份有限公司,深圳A,SZSE,L,20101102,
939,002494.SZ,2494,华斯股份,华斯控股股份有限公司,深圳A,SZSE,L,20101102,
940,002495.SZ,2495,佳隆股份,广东佳隆食品股份有限公司,深圳A,SZSE,L,20101102,
941,002496.SZ,2496,*ST辉丰,江苏辉丰生物农业股份有限公司,深圳A,SZSE,L,20101109,
942,002497.SZ,2497,雅化集团,四川雅化实业集团股份有限公司,深圳A,SZSE,L,20101109,
943,002498.SZ,2498,汉缆股份,青岛汉缆股份有限公司,深圳A,SZSE,L,20101109,
944,002499.SZ,2499,*ST科林,科林环保装备股份有限公司,深圳A,SZSE,L,20101109,
945,002500.SZ,2500,山西证券,山西证券股份有限公司,深圳A,SZSE,L,20101115,
946,002501.SZ,2501,*ST利源,吉林利源精制股份有限公司,深圳A,SZSE,L,20101117,
947,002502.SZ,2502,*ST鼎龙,鼎龙文化股份有限公司,深圳A,SZSE,L,20101117,
948,002503.SZ,2503,搜于特,搜于特集团股份有限公司,深圳A,SZSE,L,20101117,
949,002504.SZ,2504,弘高创意,北京弘高创意建筑设计股份有限公司,深圳A,SZSE,L,20101118,
950,002505.SZ,2505,大康农业,湖南大康国际农业食品股份有限公司,深圳A,SZSE,L,20101118,
951,002506.SZ,2506,协鑫集成,协鑫集成科技股份有限公司,深圳A,SZSE,L,20101118,
952,002507.SZ,2507,涪陵榨菜,重庆市涪陵榨菜集团股份有限公司,深圳A,SZSE,L,20101123,
953,002508.SZ,2508,老板电器,杭州老板电器股份有限公司,深圳A,SZSE,L,20101123,
954,002510.SZ,2510,天汽模,天津汽车模具股份有限公司,深圳A,SZSE,L,20101125,
955,002511.SZ,2511,中顺洁柔,中顺洁柔纸业股份有限公司,深圳A,SZSE,L,20101125,
956,002512.SZ,2512,达华智能,福州达华智能科技股份有限公司,深圳A,SZSE,L,20101203,
957,002513.SZ,2513,*ST蓝丰,江苏蓝丰生物化工股份有限公司,深圳A,SZSE,L,20101203,
958,002514.SZ,2514,宝馨科技,苏州宝馨科技实业股份有限公司,深圳A,SZSE,L,20101203,
959,002515.SZ,2515,金字火腿,金字火腿股份有限公司,深圳A,SZSE,L,20101203,
960,002516.SZ,2516,旷达科技,旷达科技集团股份有限公司,深圳A,SZSE,L,20101207,
961,002517.SZ,2517,恺英网络,恺英网络股份有限公司,深圳A,SZSE,L,20101207,
962,002518.SZ,2518,科士达,深圳科士达科技股份有限公司,深圳A,SZSE,L,20101207,
963,002519.SZ,2519,银河电子,江苏银河电子股份有限公司,深圳A,SZSE,L,20101207,
964,002520.SZ,2520,日发精机,浙江日发精密机械股份有限公司,深圳A,SZSE,L,20101210,
965,002521.SZ,2521,齐峰新材,齐峰新材料股份有限公司,深圳A,SZSE,L,20101210,
966,002522.SZ,2522,浙江众成,浙江众成包装材料股份有限公司,深圳A,SZSE,L,20101210,
967,002523.SZ,2523,天桥起重,株洲天桥起重机股份有限公司,深圳A,SZSE,L,20101210,
968,002524.SZ,2524,光正眼科,光正眼科医院集团股份有限公司,深圳A,SZSE,L,20101217,
969,002526.SZ,2526,山东矿机,山东矿机集团股份有限公司,深圳A,SZSE,L,20101217,
970,002527.SZ,2527,新时达,上海新时达电气股份有限公司,深圳A,SZSE,L,20101224,
971,002528.SZ,2528,英飞拓,深圳英飞拓科技股份有限公司,深圳A,SZSE,L,20101224,
972,002529.SZ,2529,*ST海源,福建海源复合材料科技股份有限公司,深圳A,SZSE,L,20101224,
973,002530.SZ,2530,金财互联,金财互联控股股份有限公司,深圳A,SZSE,L,20101231,
974,002531.SZ,2531,天顺风能,天顺风能(苏州)股份有限公司,深圳A,SZSE,L,20101231,
975,002532.SZ,2532,天山铝业,天山铝业集团股份有限公司,深圳A,SZSE,L,20101231,
976,002533.SZ,2533,金杯电工,金杯电工股份有限公司,深圳A,SZSE,L,20101231,
977,002534.SZ,2534,杭锅股份,杭州锅炉集团股份有限公司,深圳A,SZSE,L,20110110,
978,002535.SZ,2535,*ST林重,林州重机集团股份有限公司,深圳A,SZSE,L,20110111,
979,002536.SZ,2536,飞龙股份,飞龙汽车部件股份有限公司,深圳A,SZSE,L,20110111,
980,002537.SZ,2537,海联金汇,海联金汇科技股份有限公司,深圳A,SZSE,L,20110110,
981,002538.SZ,2538,司尔特,安徽省司尔特肥业股份有限公司,深圳A,SZSE,L,20110118,
982,002539.SZ,2539,云图控股,成都云图控股股份有限公司,深圳A,SZSE,L,20110118,
983,002540.SZ,2540,亚太科技,江苏亚太轻合金科技股份有限公司,深圳A,SZSE,L,20110118,
984,002541.SZ,2541,鸿路钢构,安徽鸿路钢结构(集团)股份有限公司,深圳A,SZSE,L,20110118,
985,002542.SZ,2542,中化岩土,中化岩土集团股份有限公司,深圳A,SZSE,L,20110128,
986,002543.SZ,2543,万和电气,广东万和新电气股份有限公司,深圳A,SZSE,L,20110128,
987,002544.SZ,2544,杰赛科技,广州杰赛科技股份有限公司,深圳A,SZSE,L,20110128,
988,002545.SZ,2545,东方铁塔,青岛东方铁塔股份有限公司,深圳A,SZSE,L,20110211,
989,002546.SZ,2546,新联电子,南京新联电子股份有限公司,深圳A,SZSE,L,20110211,
990,002547.SZ,2547,春兴精工,苏州春兴精工股份有限公司,深圳A,SZSE,L,20110218,
991,002548.SZ,2548,金新农,深圳市金新农科技股份有限公司,深圳A,SZSE,L,20110218,
992,002549.SZ,2549,凯美特气,湖南凯美特气体股份有限公司,深圳A,SZSE,L,20110218,
993,002550.SZ,2550,千红制药,常州千红生化制药股份有限公司,深圳A,SZSE,L,20110218,
994,002551.SZ,2551,尚荣医疗,深圳市尚荣医疗股份有限公司,深圳A,SZSE,L,20110225,
995,002552.SZ,2552,宝鼎科技,宝鼎科技股份有限公司,深圳A,SZSE,L,20110225,
996,002553.SZ,2553,南方轴承,江苏南方轴承股份有限公司,深圳A,SZSE,L,20110225,
997,002554.SZ,2554,惠博普,华油惠博普科技股份有限公司,深圳A,SZSE,L,20110225,
998,002555.SZ,2555,三七互娱,芜湖三七互娱网络科技集团股份有限公司,深圳A,SZSE,L,20110302,
999,002556.SZ,2556,辉隆股份,安徽辉隆农资集团股份有限公司,深圳A,SZSE,L,20110302,
1000,002557.SZ,2557,洽洽食品,洽洽食品股份有限公司,深圳A,SZSE,L,20110302,
1001,002558.SZ,2558,巨人网络,巨人网络集团股份有限公司,深圳A,SZSE,L,20110302,
1002,002559.SZ,2559,亚威股份,江苏亚威机床股份有限公司,深圳A,SZSE,L,20110303,
1003,002560.SZ,2560,通达股份,河南通达电缆股份有限公司,深圳A,SZSE,L,20110303,
1004,002561.SZ,2561,徐家汇,上海徐家汇商城股份有限公司,深圳A,SZSE,L,20110303,
1005,002562.SZ,2562,兄弟科技,兄弟科技股份有限公司,深圳A,SZSE,L,20110310,
1006,002563.SZ,2563,森马服饰,浙江森马服饰股份有限公司,深圳A,SZSE,L,20110311,
1007,002564.SZ,2564,天沃科技,苏州天沃科技股份有限公司,深圳A,SZSE,L,20110310,
1008,002565.SZ,2565,顺灏股份,上海顺灏新材料科技股份有限公司,深圳A,SZSE,L,20110318,
1009,002566.SZ,2566,益盛药业,吉林省集安益盛药业股份有限公司,深圳A,SZSE,L,20110318,
1010,002567.SZ,2567,唐人神,唐人神集团股份有限公司,深圳A,SZSE,L,20110325,
1011,002568.SZ,2568,百润股份,上海百润投资控股集团股份有限公司,深圳A,SZSE,L,20110325,
1012,002569.SZ,2569,ST步森,浙江步森服饰股份有限公司,深圳A,SZSE,L,20110412,
1013,002570.SZ,2570,贝因美,贝因美股份有限公司,深圳A,SZSE,L,20110412,
1014,002571.SZ,2571,德力股份,安徽德力日用玻璃股份有限公司,深圳A,SZSE,L,20110412,
1015,002572.SZ,2572,索菲亚,索菲亚家居股份有限公司,深圳A,SZSE,L,20110412,
1016,002573.SZ,2573,清新环境,北京清新环境技术股份有限公司,深圳A,SZSE,L,20110422,
1017,002574.SZ,2574,明牌珠宝,浙江明牌珠宝股份有限公司,深圳A,SZSE,L,20110422,
1018,002575.SZ,2575,*ST群兴,广东群兴玩具股份有限公司,深圳A,SZSE,L,20110422,
1019,002576.SZ,2576,通达动力,江苏通达动力科技股份有限公司,深圳A,SZSE,L,20110428,
1020,002577.SZ,2577,雷柏科技,深圳雷柏科技股份有限公司,深圳A,SZSE,L,20110428,
1021,002578.SZ,2578,闽发铝业,福建省闽发铝业股份有限公司,深圳A,SZSE,L,20110428,
1022,002579.SZ,2579,中京电子,惠州中京电子科技股份有限公司,深圳A,SZSE,L,20110506,
1023,002580.SZ,2580,圣阳股份,山东圣阳电源股份有限公司,深圳A,SZSE,L,20110506,
1024,002581.SZ,2581,未名医药,山东未名生物医药股份有限公司,深圳A,SZSE,L,20110520,
1025,002582.SZ,2582,好想你,好想你健康食品股份有限公司,深圳A,SZSE,L,20110520,
1026,002583.SZ,2583,海能达,海能达通信股份有限公司,深圳A,SZSE,L,20110527,
1027,002584.SZ,2584,西陇科学,西陇科学股份有限公司,深圳A,SZSE,L,20110602,
1028,002585.SZ,2585,双星新材,江苏双星彩塑新材料股份有限公司,深圳A,SZSE,L,20110602,
1029,002586.SZ,2586,*ST围海,浙江省围海建设集团股份有限公司,深圳A,SZSE,L,20110602,
1030,002587.SZ,2587,奥拓电子,深圳市奥拓电子股份有限公司,深圳A,SZSE,L,20110610,
1031,002588.SZ,2588,史丹利,史丹利农业集团股份有限公司,深圳A,SZSE,L,20110610,
1032,002589.SZ,2589,瑞康医药,瑞康医药集团股份有限公司,深圳A,SZSE,L,20110610,
1033,002590.SZ,2590,万安科技,浙江万安科技股份有限公司,深圳A,SZSE,L,20110610,
1034,002591.SZ,2591,恒大高新,江西恒大高新技术股份有限公司,深圳A,SZSE,L,20110621,
1035,002592.SZ,2592,ST八菱,南宁八菱科技股份有限公司,深圳A,SZSE,L,20111111,
1036,002593.SZ,2593,日上集团,厦门日上集团股份有限公司,深圳A,SZSE,L,20110628,
1037,002594.SZ,2594,比亚迪,比亚迪股份有限公司,深圳A,SZSE,L,20110630,
1038,002595.SZ,2595,豪迈科技,山东豪迈机械科技股份有限公司,深圳A,SZSE,L,20110628,
1039,002596.SZ,2596,海南瑞泽,海南瑞泽新型建材股份有限公司,深圳A,SZSE,L,20110707,
1040,002597.SZ,2597,金禾实业,安徽金禾实业股份有限公司,深圳A,SZSE,L,20110707,
1041,002598.SZ,2598,山东章鼓,山东省章丘鼓风机股份有限公司,深圳A,SZSE,L,20110707,
1042,002599.SZ,2599,盛通股份,北京盛通印刷股份有限公司,深圳A,SZSE,L,20110715,
1043,002600.SZ,2600,领益智造,广东领益智造股份有限公司,深圳A,SZSE,L,20110715,
1044,002601.SZ,2601,龙蟒佰利,龙蟒佰利联集团股份有限公司,深圳A,SZSE,L,20110715,
1045,002602.SZ,2602,世纪华通,浙江世纪华通集团股份有限公司,深圳A,SZSE,L,20110728,
1046,002603.SZ,2603,以岭药业,石家庄以岭药业股份有限公司,深圳A,SZSE,L,20110728,
1047,002605.SZ,2605,姚记科技,上海姚记科技股份有限公司,深圳A,SZSE,L,20110805,
1048,002606.SZ,2606,大连电瓷,大连电瓷集团股份有限公司,深圳A,SZSE,L,20110805,
1049,002607.SZ,2607,中公教育,中公教育科技股份有限公司,深圳A,SZSE,L,20110810,
1050,002608.SZ,2608,江苏国信,江苏国信股份有限公司,深圳A,SZSE,L,20110810,
1051,002609.SZ,2609,捷顺科技,深圳市捷顺科技实业股份有限公司,深圳A,SZSE,L,20110815,
1052,002610.SZ,2610,爱康科技,江苏爱康科技股份有限公司,深圳A,SZSE,L,20110815,
1053,002611.SZ,2611,东方精工,广东东方精工科技股份有限公司,深圳A,SZSE,L,20110830,
1054,002612.SZ,2612,朗姿股份,朗姿股份有限公司,深圳A,SZSE,L,20110830,
1055,002613.SZ,2613,北玻股份,洛阳北方玻璃技术股份有限公司,深圳A,SZSE,L,20110830,
1056,002614.SZ,2614,奥佳华,奥佳华智能健康科技集团股份有限公司,深圳A,SZSE,L,20110909,
1057,002615.SZ,2615,哈尔斯,浙江哈尔斯真空器皿股份有限公司,深圳A,SZSE,L,20110909,
1058,002616.SZ,2616,长青集团,广东长青(集团)股份有限公司,深圳A,SZSE,L,20110920,
1059,002617.SZ,2617,露笑科技,露笑科技股份有限公司,深圳A,SZSE,L,20110920,
1060,002618.SZ,2618,丹邦科技,深圳丹邦科技股份有限公司,深圳A,SZSE,L,20110920,
1061,002619.SZ,2619,艾格拉斯,艾格拉斯股份有限公司,深圳A,SZSE,L,20110929,
1062,002620.SZ,2620,瑞和股份,深圳瑞和建筑装饰股份有限公司,深圳A,SZSE,L,20110929,
1063,002621.SZ,2621,美吉姆,大连美吉姆教育科技股份有限公司,深圳A,SZSE,L,20110929,
1064,002622.SZ,2622,融钰集团,融钰集团股份有限公司,深圳A,SZSE,L,20111018,
1065,002623.SZ,2623,亚玛顿,常州亚玛顿股份有限公司,深圳A,SZSE,L,20111013,
1066,002624.SZ,2624,完美世界,完美世界股份有限公司,深圳A,SZSE,L,20111028,
1067,002625.SZ,2625,光启技术,光启技术股份有限公司,深圳A,SZSE,L,20111103,
1068,002626.SZ,2626,金达威,厦门金达威集团股份有限公司,深圳A,SZSE,L,20111028,
